,peakid,detectiontime,country,net,sta,loc,unit,sta_lat,sta_lon,sta_elv,sep_eqn_sta,strongest_motion,strong_motion_time,strongest_motion_eqn_delay,dt_correction
1081,8691662,2019-05-15 02:10:05,ita,IV,MDAR,,acc,43.1927,13.1427,940.0,18.0814136669,0.0026771774128,2019-05-15T02:10:03.871958Z,1.128042,-1.61304203812
1082,8691662,2019-05-15 02:10:05,ita,IV,MMO1,,acc,42.899333,13.326833,957.0,19.6762974023,0.045491093112,2019-05-15T02:10:01.124477Z,3.875523,1.1692767202
1083,8691662,2019-05-15 02:10:05,ita,IV,MNTP,,acc,43.137378,13.469252,325.0,15.6971249971,0.00379939105403,2019-05-15T02:09:59.167866Z,5.832134,-2.29213422619
1084,8691662,2019-05-15 02:10:05,ita,IV,SSM1,,acc,43.228783,13.176956,240.0,19.644711308,0.00418061897581,2019-05-15T02:10:04.689809Z,0.310191,-2.27039140513
1085,2516644,2018-12-29 23:52:57,ita,IV,ROM9,,acc,41.82842,12.51553,110.0,14.7773906289,0.00620422727785,2018-12-29T23:52:56.438395Z,0.561605,-2.01680513858
1086,3147546,2018-12-26 23:00:06,ita,IV,EVRN,,acc,37.6892,15.1356,421.0,11.6689496604,0.00043817007587,2018-12-26T22:57:23.210000Z,162.79,0.0
1087,9678656,2018-12-26 02:19:20,ita,IV,EMCN,,acc,37.7912,15.0336,1916.0,19.1914102962,0.0451342307609,2018-12-26T02:19:19.923821Z,0.076179,-2.84617875418
1088,9678656,2018-12-26 02:19:20,ita,IV,EVRN,,acc,37.6892,15.1356,421.0,6.1626527875,3.05815009557,2018-12-26T02:19:18.045715Z,1.954285,-0.679284921928
1089,5649442,2018-10-29 04:10:59,ita,IV,MOMA,,acc,42.80387,12.570071,1040.0,16.934698086,0.0101876783766,2018-10-29T04:10:58.926717Z,0.073283,-1.13348266663
1090,7283035,2018-08-21 00:33:55,ita,IV,MODE,,acc,44.629722,10.949167,41.0,18.5719347153,0.0191250321905,2018-08-21T00:33:54.607107Z,0.392893,-2.90309257123
1091,1502120,2018-04-10 03:11:37,ita,IV,FIU1,,acc,43.188561,12.931604,479.0,13.8501370282,0.306712377776,2018-04-10T03:11:36.997003Z,0.002997,-0.257996869467
1092,1502120,2018-04-10 03:11:37,ita,IV,GAG1,,acc,43.238063,13.067434,484.0,6.39234513987,0.0460000558162,2018-04-10T03:11:33.812398Z,3.187602,-0.752602324689
1093,1502120,2018-04-10 03:11:37,ita,IV,MDAR,,acc,43.1927,13.1427,940.0,3.38653196554,0.126019332256,2018-04-10T03:11:36.928717Z,0.071283,-0.326483121653
1094,1502120,2018-04-10 03:11:37,ita,IV,MTL1,,acc,43.256732,13.009601,353.0,10.8361601937,0.0468025390617,2018-04-10T03:11:36.774725Z,0.225275,-1.07547519536
1095,1502120,2018-04-10 03:11:37,ita,IV,PIO1,,acc,43.178198,12.983759,460.0,9.65165671582,0.254281968735,2018-04-10T03:11:36.749640Z,0.25036,0.179639914654
1096,1502120,2018-04-10 03:11:37,ita,IV,SEF1,,acc,43.14683,12.94762,518.0,13.2964259611,1.57490212012,2018-04-10T03:11:36.763979Z,0.236021,0.408778785383
1097,1502120,2018-04-10 03:11:37,ita,IV,SNTG,,acc,43.255,12.94057,650.0,15.1682761015,0.0263284231561,2018-04-10T03:11:35.899783Z,1.100217,-1.25541674289
1098,1502120,2018-04-10 03:11:37,ita,IV,SSM1,,acc,43.228783,13.176956,240.0,7.70497356424,0.0313842452914,2018-04-10T03:11:35.843191Z,1.156809,-1.09710898433
1099,2666769,2018-04-04 02:19:55,ita,IV,FIU1,,acc,43.188561,12.931604,479.0,17.1619601478,0.0806623074603,2018-04-04T02:19:52.934020Z,2.06598,0.353820415438
1100,2666769,2018-04-04 02:19:55,ita,IV,GAG1,,acc,43.238063,13.067434,484.0,6.88704081841,0.0783091788092,2018-04-04T02:19:53.786705Z,1.213295,-0.213494969454
1101,2666769,2018-04-04 02:19:55,ita,IV,MDAR,,acc,43.1927,13.1427,940.0,1.64629257667,0.0318374586327,2018-04-04T02:19:52.584974Z,2.415026,0.214774031356
1102,2666769,2018-04-04 02:19:55,ita,IV,MTL1,,acc,43.256732,13.009601,353.0,12.0068829733,0.0481999879811,2018-04-04T02:19:53.825217Z,1.174783,-0.524782900318
1103,2666769,2018-04-04 02:19:55,ita,IV,PIO1,,acc,43.178198,12.983759,460.0,13.2017933587,0.0740951384622,2018-04-04T02:19:52.342008Z,2.657992,0.772007802228
1104,2666769,2018-04-04 02:19:55,ita,IV,SEF1,,acc,43.14683,12.94762,518.0,17.1180996652,0.358012191344,2018-04-04T02:19:52.099407Z,2.900593,1.04930655897
1105,2666769,2018-04-04 02:19:55,ita,IV,SNTG,,acc,43.255,12.94057,650.0,17.1292359205,0.0291370506216,2018-04-04T02:19:53.399792Z,1.600208,-0.680407903727
1106,2666769,2018-04-04 02:19:55,ita,IV,SSM1,,acc,43.228783,13.176956,240.0,3.74971839559,0.0520358560677,2018-04-04T02:19:53.568678Z,1.431322,-0.566321740472
